entity_id,department_id,account_id,scenario_id,period_id,amount_local,amount_usd
1,4,10,1,3,123166.27,124851.77
1,4,10,1,4,121584.83,123637.21
1,4,10,1,5,120996.59,119302.49
1,4,10,1,6,122976.48,121686.6
1,4,10,1,7,115286.8,112639.77
1,4,10,1,8,106469.26,109176.85
1,4,10,1,9,107119.3,107625.14
1,4,10,1,10,100157.27,103063.67
1,4,10,1,11,104022.12,105810.31
1,4,10,1,12,109992.04,109959.05
1,4,10,1,13,110301.97,113526.11
1,4,10,1,14,114270.7,116377.13
1,4,10,1,15,118254.28,117199.48
1,4,10,1,16,118901.84,118581.67
1,4,10,1,17,122008.51,124093.28
1,4,10,1,18,116930.57,116302.54
1,4,10,1,19,115648.74,113536.95
1,4,10,1,20,104679.14,107872.16
1,4,10,1,21,112207.61,110191.11
1,4,10,1,22,102196.39,100994.55
1,4,10,1,23,102811.56,103808.12
1,4,10,1,24,107270.4,109537.83
1,4,10,1,25,122269.2,119008.37
1,4,10,1,26,120621.01,121814.8
1,4,10,1,27,117666.6,120609.47
1,4,10,1,28,123248.87,126305.46
1,4,10,1,29,125364.62,122810.17
1,4,10,1,30,116808.97,116089.22
1,4,10,1,31,114769.43,112695.83
1,4,10,1,32,110446.68,108943.26
1,4,10,1,33,112330.97,112084.38
1,4,10,1,34,110091.79,107051.53
1,4,10,1,35,108695.4,109494.71
1,4,10,1,36,112056.45,111710.15
1,4,10,1,37,121358.96,119002.71
1,4,10,1,38,117316.21,116489.14
1,4,10,1,39,124114.02,121477.95
1,4,10,1,40,123141.92,122578.06
1,4,10,1,41,124585.57,123071.79
1,4,10,1,42,123112.05,126567.34
1,4,10,1,43,118199.26,120157.83
1,4,10,1,44,108639.35,110025.67
1,4,10,1,45,111408.63,114288.71
1,4,10,1,46,112517.9,114347.46
1,4,10,1,47,107908.76,110550.93
1,4,10,1,48,107413.22,108861.07
1,4,10,1,49,124572.63,123571.7
1,4,10,1,50,118094.27,119058.64
1,4,10,1,51,128195.28,129203.06
1,4,10,1,52,131782.2,134115.82
1,4,10,1,53,131530.72,133398.3
1,4,10,1,54,127002.53,123760.02
1,4,10,1,55,119697.17,118641.26
1,4,10,1,56,118216.67,117453.22
1,4,10,1,57,105540.89,107661.83
1,4,10,1,58,117636.22,116046.38
1,4,10,1,59,112771.09,115096.03
1,4,10,1,60,111287.3,112094.38
1,4,10,2,61,121776.3,118298.33
1,4,10,3,61,128518.57,124848.04
1,4,10,2,62,125559.09,124513.18
1,4,10,3,62,123287.62,122260.63
1,4,10,2,63,124424.85,124003.24
1,4,10,3,63,128661.91,128225.94
1,4,10,2,64,126387.65,125000.15
1,4,10,3,64,120450.21,119127.89
1,4,10,2,65,127477.47,124904.44
1,4,10,3,65,121635.43,119180.32
1,4,10,2,66,121541.89,119557.24
1,4,10,3,66,129177.49,127068.16
1,4,10,2,67,119338.94,121316.4
1,4,10,3,67,122295.27,124321.71
1,4,10,2,68,118574.89,122003.18
1,4,10,3,68,123221.0,126783.62
1,4,10,2,69,119762.41,121106.69
1,4,10,3,69,121266.41,122627.58
1,4,10,2,70,118989.72,120666.99
1,4,10,3,70,117848.08,119509.26
1,4,10,2,71,124826.6,127024.12
1,4,10,3,71,121202.33,123336.04
1,4,10,2,72,125202.39,121958.3
1,4,10,3,72,128961.87,125620.37
1,4,10,2,73,126754.91,123953.56
1,4,10,3,73,125714.41,122936.06
1,4,10,2,74,126196.64,127613.15
1,4,10,3,74,121021.98,122380.4
1,4,10,2,75,125093.03,123940.38
1,4,10,3,75,128822.14,127635.13
1,4,10,2,76,127412.2,128219.99
1,4,10,3,76,129759.97,130582.64
1,4,10,2,77,131465.35,128271.39
1,4,10,3,77,126816.54,123735.53
1,4,10,2,78,126539.94,126857.08
1,4,10,3,78,129964.09,130289.81
1,4,10,2,79,120154.62,121873.03
1,4,10,3,79,130680.33,132549.27
1,4,10,2,80,124596.06,126519.15
1,4,10,3,80,129079.61,131071.9
1,4,10,2,81,127659.85,127189.25
1,4,10,3,81,133192.39,132701.39
1,4,10,2,82,125836.73,127649.35
1,4,10,3,82,128987.79,130845.8
1,4,10,2,83,125107.44,124472.63
1,4,10,3,83,128465.17,127813.32
1,4,10,2,84,128233.33,125240.09
1,4,10,3,84,136908.47,133712.74
1,4,11,1,1,127460.05,126398.3
1,4,11,1,2,119339.08,122840.02
1,4,11,1,3,134440.22,136280.0
1,4,11,1,4,135441.83,137728.12
1,4,11,1,5,132230.24,130378.86
1,4,11,1,6,135109.97,133692.83
1,4,11,1,7,125225.78,122350.54
1,4,11,1,8,121497.45,124587.21
1,4,11,1,9,112096.34,112625.68
1,4,11,1,10,106513.89,109604.74
1,4,11,1,11,117506.88,119526.88
1,4,11,1,12,116480.48,116445.55
1,4,11,1,13,117722.53,121163.58
1,4,11,1,14,132587.16,135031.23
1,4,11,1,15,140635.0,139380.57
1,4,11,1,16,137503.36,137133.1
1,4,11,1,17,136961.01,139301.27
1,4,11,1,18,134936.14,134211.4
1,4,11,1,19,127020.23,124700.8
1,4,11,1,20,111965.41,115380.68
1,4,11,1,21,124036.27,121807.2
1,4,11,1,22,121505.71,120076.8
1,4,11,1,23,121853.49,123034.62
1,4,11,1,24,118863.35,121375.83
1,4,11,1,25,129327.4,125878.33
1,4,11,1,26,135425.85,136766.16
1,4,11,1,27,135739.8,139134.69
1,4,11,1,28,139468.55,142927.39
1,4,11,1,29,143872.66,140941.09
1,4,11,1,30,138185.59,137334.12
1,4,11,1,31,133032.58,130629.01
1,4,11,1,32,124918.15,123217.75
1,4,11,1,33,118042.84,117783.72
1,4,11,1,34,122951.12,119555.74
1,4,11,1,35,122752.31,123654.99
1,4,11,1,36,127183.68,126790.63
1,4,11,1,37,131132.04,128586.04
1,4,11,1,38,129099.37,128189.23
1,4,11,1,39,135200.17,132328.64
1,4,11,1,40,142758.42,142104.74
1,4,11,1,41,142466.03,140734.99
1,4,11,1,42,135449.83,139251.39
1,4,11,1,43,123505.04,125551.53
1,4,11,1,44,122450.92,124013.49
1,4,11,1,45,120064.61,123168.46
1,4,11,1,46,116244.49,118134.64
1,4,11,1,47,114062.95,116855.8
1,4,11,1,48,120035.6,121653.59
1,4,11,1,49,132677.22,131611.17
1,4,11,1,50,142109.74,143270.23
1,4,11,1,51,144415.63,145550.93
1,4,11,1,52,143708.87,146253.68
1,4,11,1,53,144141.33,146187.96
1,4,11,1,54,143836.45,140164.15
1,4,11,1,55,137590.51,136376.76
1,4,11,1,56,125888.38,125075.39
1,4,11,1,57,120963.29,123394.15
1,4,11,1,58,127001.85,125285.44
1,4,11,1,59,118591.33,121036.26
1,4,11,1,60,129543.44,130482.92
1,4,11,2,61,140033.78,136034.37
1,4,11,3,61,142552.9,138481.54
1,4,11,2,62,132370.99,131268.34
1,4,11,3,62,134214.47,133096.46
1,4,11,2,63,131842.27,131395.53
1,4,11,3,63,140644.57,140168.0
1,4,11,2,64,139330.35,137800.76
1,4,11,3,64,142124.89,140564.62
1,4,11,2,65,134987.36,132262.75
1,4,11,3,65,144708.23,141787.41
1,4,11,2,66,140467.35,138173.67
1,4,11,3,66,139891.32,137607.04
1,4,11,2,67,133827.87,136045.41
1,4,11,3,67,139426.88,141737.2
1,4,11,2,68,135225.31,139135.0
1,4,11,3,68,127778.21,131472.59
1,4,11,2,69,135667.34,137190.15
1,4,11,3,69,129834.55,131291.89
1,4,11,2,70,133136.91,135013.6
1,4,11,3,70,133554.42,135436.99
1,4,11,2,71,131808.14,134128.56
1,4,11,3,71,128356.14,130615.79
1,4,11,2,72,138871.46,135273.19
1,4,11,3,72,147567.28,143743.7
1,4,11,2,73,136500.67,133483.93
1,4,11,3,73,143765.93,140588.63
1,4,11,2,74,134841.34,136354.88
1,4,11,3,74,142298.67,143895.91
1,4,11,2,75,138045.31,136773.32
1,4,11,3,75,141765.57,140459.3
1,4,11,2,76,133429.7,134275.64
1,4,11,3,76,140446.1,141336.52
1,4,11,2,77,138496.22,135131.45
1,4,11,3,77,147440.23,143858.16
1,4,11,2,78,139939.27,140289.99
1,4,11,3,78,135088.31,135426.88
1,4,11,2,79,136225.02,138173.26
1,4,11,3,79,131410.75,133290.14
1,4,11,2,80,139299.35,141449.38
1,4,11,3,80,138566.82,140705.54
1,4,11,2,81,143406.71,142878.06
1,4,11,3,81,136640.18,136136.48
1,4,11,2,82,138505.02,140500.12
1,4,11,3,82,136502.08,138468.33
1,4,11,2,83,139230.95,138524.48
1,4,11,3,83,135246.89,134560.63
1,4,11,2,84,141092.42,137799.02
1,4,11,3,84,139861.61,136596.94
1,4,12,1,1,107266.87,106373.33
1,4,12,1,2,102075.57,105070.07
1,4,12,1,3,110132.01,111639.14
1,4,12,1,4,108586.71,110419.68
1,4,12,1,5,106048.01,104563.21
1,4,12,1,6,104261.02,103167.45
1,4,12,1,7,103687.78,101307.06
1,4,12,1,8,98559.34,101065.77
1,4,12,1,9,97608.17,98069.09
1,4,12,1,10,94590.95,97335.82
1,4,12,1,11,96902.57,98568.38
1,4,12,1,12,102126.18,102095.55
1,4,12,1,13,98630.36,101513.34
1,4,12,1,14,102103.11,103985.24
1,4,12,1,15,107622.7,106662.74
1,4,12,1,16,111283.71,110984.05
1,4,12,1,17,107116.53,108946.84
1,4,12,1,18,114071.76,113459.08
1,4,12,1,19,112233.38,110183.96
1,4,12,1,20,102233.24,105351.65
1,4,12,1,21,104437.28,102560.42
1,4,12,1,22,99113.66,97948.08
1,4,12,1,23,99740.59,100707.38
1,4,12,1,24,94887.77,96893.46
1,4,12,1,25,106110.97,103281.07
1,4,12,1,26,110510.54,111604.26
1,4,12,1,27,108595.12,111311.11
1,4,12,1,28,110897.73,113648.01
1,4,12,1,29,114749.55,112411.39
1,4,12,1,30,116834.13,116114.22
1,4,12,1,31,109422.64,107445.64
1,4,12,1,32,104939.21,103510.76
1,4,12,1,33,97519.19,97305.12
1,4,12,1,34,101528.64,98724.85
1,4,12,1,35,103521.44,104282.7
1,4,12,1,36,107507.91,107175.67
1,4,12,1,37,105818.59,103764.06
1,4,12,1,38,110930.38,110148.33
1,4,12,1,39,118386.84,115872.41
1,4,12,1,40,113177.27,112659.04
1,4,12,1,41,112780.33,111409.99
1,4,12,1,42,104752.3,107692.3
1,4,12,1,43,102901.03,104606.11
1,4,12,1,44,106967.69,108332.68
1,4,12,1,45,102161.34,104802.36
1,4,12,1,46,101222.24,102868.13
1,4,12,1,47,103493.06,106027.11
1,4,12,1,48,101392.37,102759.07
1,4,12,1,49,114620.17,113699.21
1,4,12,1,50,114465.3,115400.04
1,4,12,1,51,119620.89,120561.27
1,4,12,1,52,114005.31,116024.13
1,4,12,1,53,113994.45,115613.03
1,4,12,1,54,122379.51,119255.03
1,4,12,1,55,109416.2,108450.99
1,4,12,1,56,112194.32,111469.77
1,4,12,1,57,103753.51,105838.53
1,4,12,1,58,99863.05,98513.42
1,4,12,1,59,104892.93,107055.45
1,4,12,1,60,107705.62,108486.72
1,4,12,2,61,116575.78,113246.34
1,4,12,3,61,109470.7,106344.18
1,4,12,2,62,110044.53,109127.86
1,4,12,3,62,109636.18,108722.91
1,4,12,2,63,108959.18,108589.97
1,4,12,3,63,109684.66,109313.0
1,4,12,2,64,114563.97,113306.27
1,4,12,3,64,112939.99,111700.12
1,4,12,2,65,117856.59,115477.75
1,4,12,3,65,120406.73,117976.42
1,4,12,2,66,111086.07,109272.15
1,4,12,3,66,113001.73,111156.53
1,4,12,2,67,112144.52,114002.77
1,4,12,3,67,111128.91,112970.33
1,4,12,2,68,109597.02,112765.74
1,4,12,3,68,114362.43,117668.93
1,4,12,2,69,114241.62,115523.94
1,4,12,3,69,107712.4,108921.43
1,4,12,2,70,108960.48,110496.38
1,4,12,3,70,116765.44,118411.36
1,4,12,2,71,109380.76,111306.36
1,4,12,3,71,108006.1,109907.5
1,4,12,2,72,116788.94,113762.85
1,4,12,3,72,114394.02,111429.98
1,4,12,2,73,119232.84,116597.73
1,4,12,3,73,118180.94,115569.08
1,4,12,2,74,113447.07,114720.47
1,4,12,3,74,119301.79,120640.9
1,4,12,2,75,115614.61,114549.3
1,4,12,3,75,116910.45,115833.2
1,4,12,2,76,113300.3,114018.62
1,4,12,3,76,109140.21,109832.15
1,4,12,2,77,119568.71,116663.78
1,4,12,3,77,120553.02,117624.18
1,4,12,2,78,117417.76,117712.04
1,4,12,3,78,109340.88,109614.92
1,4,12,2,79,114871.85,116514.71
1,4,12,3,79,116461.8,118127.4
1,4,12,2,80,113005.83,114750.03
1,4,12,3,80,115426.76,117208.33
1,4,12,2,81,119278.07,118838.37
1,4,12,3,81,121019.42,120573.3
1,4,12,2,82,111908.13,113520.12
1,4,12,3,82,109587.11,111165.66
1,4,12,2,83,119059.64,118455.52
1,4,12,3,83,119375.72,118769.99
1,4,12,2,84,118826.23,116052.57
1,4,12,3,84,125716.81,122782.31
1,4,13,1,1,161845.0,160496.83
1,4,13,1,2,178871.76,184119.16
1,4,13,1,3,181425.32,183908.08
1,4,13,1,4,188249.99,191427.69
1,4,13,1,5,180975.67,178441.8
1,4,13,1,6,182926.42,181007.74
1,4,13,1,7,178449.58,174352.3
1,4,13,1,8,167033.12,171280.89
1,4,13,1,9,159376.14,160128.75
1,4,13,1,10,148575.22,152886.62
1,4,13,1,11,149727.93,152301.83
1,4,13,1,12,167178.5,167128.36
1,4,13,1,13,164045.58,168840.65
1,4,13,1,14,167965.61,171061.83
1,4,13,1,15,178004.71,176416.96
1,4,13,1,16,195402.84,194876.67
1,4,13,1,17,179609.67,182678.67
1,4,13,1,18,179213.42,178250.87
1,4,13,1,19,170937.66,167816.28
1,4,13,1,20,169295.39,174459.39
1,4,13,1,21,170843.91,167773.65
1,4,13,1,22,155472.67,153644.3
1,4,13,1,23,166435.26,168048.53
1,4,13,1,24,158673.47,162027.44
1,4,13,1,25,184734.72,179807.98
1,4,13,1,26,176514.3,178261.26
1,4,13,1,27,187624.44,192316.97
1,4,13,1,28,187994.05,192656.33
1,4,13,1,29,184748.29,180983.83
1,4,13,1,30,184200.1,183065.1
1,4,13,1,31,178469.74,175245.23
1,4,13,1,32,177233.3,174820.77
1,4,13,1,33,161914.15,161558.72
1,4,13,1,34,170753.37,166037.89
1,4,13,1,35,157906.74,159067.94
1,4,13,1,36,173958.12,173420.52
1,4,13,1,37,187507.98,183867.41
1,4,13,1,38,186892.07,185574.49
1,4,13,1,39,194767.86,190631.16
1,4,13,1,40,201376.64,200454.55
1,4,13,1,41,193268.24,190919.92
1,4,13,1,42,182448.26,187568.89
1,4,13,1,43,175194.13,178097.11
1,4,13,1,44,174737.59,176967.38
1,4,13,1,45,168371.63,172724.28
1,4,13,1,46,165023.43,167706.74
1,4,13,1,47,162890.76,166879.17
1,4,13,1,48,169939.99,172230.66
1,4,13,1,49,174078.14,172679.44
1,4,13,1,50,184014.87,185517.56
1,4,13,1,51,191862.68,193370.97
1,4,13,1,52,187563.06,190884.45
1,4,13,1,53,195469.61,198245.04
1,4,13,1,54,187810.97,183015.95
1,4,13,1,55,184055.22,182431.58
1,4,13,1,56,178887.92,177732.66
1,4,13,1,57,167399.57,170763.61
1,4,13,1,58,167347.22,165085.55
1,4,13,1,59,166315.77,169744.61
1,4,13,1,60,182294.34,183616.38
1,4,13,2,61,188932.36,183536.39
1,4,13,3,61,182819.75,177598.36
1,4,13,2,62,181550.58,180038.26
1,4,13,3,62,194856.2,193233.04
1,4,13,2,63,188939.82,188299.6
1,4,13,3,63,186541.78,185909.69
1,4,13,2,64,184644.26,182617.21
1,4,13,3,64,178572.74,176612.34
1,4,13,2,65,184265.86,180546.6
1,4,13,3,65,180554.14,176909.8
1,4,13,2,66,184259.97,181251.2
1,4,13,3,66,188087.34,185016.07
1,4,13,2,67,178505.54,181463.39
1,4,13,3,67,187109.09,190209.51
1,4,13,2,68,181863.78,187121.91
1,4,13,3,68,177111.78,182232.51
1,4,13,2,69,181935.24,183977.39
1,4,13,3,69,177079.48,179067.13
1,4,13,2,70,184528.92,187130.03
1,4,13,3,70,177578.47,180081.6
1,4,13,2,71,186001.81,189276.29
1,4,13,3,71,178643.5,181788.44
1,4,13,2,72,189146.04,184245.12
1,4,13,3,72,191516.37,186554.03
1,4,13,2,73,187635.58,183488.73
1,4,13,3,73,201385.1,196934.38
1,4,13,2,74,184204.66,186272.28
1,4,13,3,74,189189.72,191313.3
1,4,13,2,75,190171.37,188419.07
1,4,13,3,75,195210.95,193412.22
1,4,13,2,76,189501.55,190702.98
1,4,13,3,76,184183.77,185351.48
1,4,13,2,77,199830.43,194975.54
1,4,13,3,77,203299.22,198360.05
1,4,13,2,78,185999.13,186465.29
1,4,13,3,78,183938.28,184399.28
1,4,13,2,79,190497.1,193221.52
1,4,13,3,79,190801.96,193530.74
1,4,13,2,80,192056.24,195020.55
1,4,13,3,80,180671.37,183459.96
1,4,13,2,81,192237.48,191528.82
1,4,13,3,81,182373.09,181700.8
1,4,13,2,82,184440.96,187097.75
1,4,13,3,82,182909.97,185544.7
1,4,13,2,83,192583.52,191606.33
1,4,13,3,83,197881.35,196877.28
1,4,13,2,84,201187.03,196490.9
1,4,13,3,84,207901.28,203048.42
1,4,14,1,1,494695.44,490574.61
1,4,14,1,2,502950.55,517705.15
1,4,14,1,3,544354.36,551803.71
1,4,14,1,4,516767.27,525490.41
1,4,14,1,5,545229.41,537595.55
1,4,14,1,6,530061.74,524502.02
1,4,14,1,7,501968.86,490443.44
1,4,14,1,8,455540.63,467125.34
1,4,14,1,9,443240.54,445333.61
1,4,14,1,10,423475.26,435763.8
1,4,14,1,11,438504.18,446042.29
1,4,14,1,12,456289.18,456152.33
1,4,14,1,13,508727.99,523598.18
1,4,14,1,14,529771.09,539536.7
1,4,14,1,15,525383.01,520696.74
1,4,14,1,16,552010.45,550524.04
1,4,14,1,17,536748.81,545920.27
1,4,14,1,18,523350.09,520539.18
1,4,14,1,19,520351.32,510849.52
1,4,14,1,20,484310.92,499083.8
1,4,14,1,21,464705.6,456354.32
1,4,14,1,22,462320.86,456883.94
1,4,14,1,23,466036.37,470553.69
1,4,14,1,24,476506.09,486578.26
1,4,14,1,25,497853.11,484575.73
1,4,14,1,26,507315.33,512336.22
1,4,14,1,27,513922.94,526776.28
1,4,14,1,28,549565.57,563194.89
1,4,14,1,29,584621.71,572709.36
1,4,14,1,30,534874.89,531579.1
1,4,14,1,31,541586.7,531801.55
1,4,14,1,32,504580.53,497712.1
1,4,14,1,33,465851.52,464828.9
1,4,14,1,34,491155.86,477592.24
1,4,14,1,35,492926.98,496551.81
1,4,14,1,36,475515.8,474046.26
1,4,14,1,37,502020.13,492273.12
1,4,14,1,38,550140.07,546261.61
1,4,14,1,39,579335.33,567030.76
1,4,14,1,40,591193.84,588486.8
1,4,14,1,41,583272.82,576185.74
1,4,14,1,42,539995.78,555151.41
1,4,14,1,43,518585.61,527178.62
1,4,14,1,44,498361.11,504720.59
1,4,14,1,45,465146.71,477171.43
1,4,14,1,46,474121.38,481830.67
1,4,14,1,47,476396.05,488060.7
1,4,14,1,48,502644.6,509419.88
1,4,14,1,49,536779.44,532466.46
1,4,14,1,50,553702.28,558223.89
1,4,14,1,51,577992.75,582536.53
1,4,14,1,52,560493.9,570419.19
1,4,14,1,53,570266.98,578364.08
1,4,14,1,54,567541.71,553051.75
1,4,14,1,55,531563.7,526874.52
1,4,14,1,56,504339.43,501082.39
1,4,14,1,57,464628.46,473965.58
1,4,14,1,58,516826.74,509841.91
1,4,14,1,59,482895.87,492851.47
1,4,14,1,60,508257.8,511943.8
1,4,14,2,61,550248.51,534533.23
1,4,14,3,61,579750.37,563192.51
1,4,14,2,62,535302.95,530843.86
1,4,14,3,62,554709.86,550089.11
1,4,14,2,63,523177.0,521404.23
1,4,14,3,63,528796.78,527004.96
1,4,14,2,64,533835.08,527974.56
1,4,14,3,64,537256.69,531358.61
1,4,14,2,65,541239.06,530314.58
1,4,14,3,65,535870.86,525054.73
1,4,14,2,66,562487.27,553302.45
1,4,14,3,66,542043.5,533192.5
1,4,14,2,67,535557.46,544431.7
1,4,14,3,67,555010.45,564207.02
1,4,14,2,68,531913.34,547292.25
1,4,14,3,68,508205.8,522899.27
1,4,14,2,69,530565.84,536521.23
1,4,14,3,69,552403.38,558603.88
1,4,14,2,70,551567.12,559341.97
1,4,14,3,70,559108.94,566990.1
1,4,14,2,71,541525.8,551059.12
1,4,14,3,71,552468.95,562194.92
1,4,14,2,72,570962.19,556168.12
1,4,14,3,72,582302.63,567214.72
1,4,14,2,73,571481.81,558851.76
1,4,14,3,73,570211.26,557609.29
1,4,14,2,74,535431.94,541441.95
1,4,14,3,74,560100.31,566387.21
1,4,14,2,75,560344.79,555181.6
1,4,14,3,75,534923.06,529994.11
1,4,14,2,76,537403.92,540811.03
1,4,14,3,76,556374.19,559901.57
1,4,14,2,77,552008.36,538597.29
1,4,14,3,77,563152.01,549470.2
1,4,14,2,78,567836.72,569259.87
1,4,14,3,78,542344.1,543703.36
1,4,14,2,79,536617.54,544292.06
1,4,14,3,79,521658.49,529119.07
1,4,14,2,80,530779.85,538972.23
1,4,14,3,80,572217.29,581049.24
1,4,14,2,81,553358.53,551318.65
1,4,14,3,81,539976.41,537985.86
1,4,14,2,82,560053.66,568120.98
1,4,14,3,82,575824.38,584118.87
1,4,14,2,83,545318.21,542551.2
1,4,14,3,83,536949.8,534225.25
1,4,14,2,84,570279.95,556968.41
1,4,14,3,84,582932.78,569325.89
1,4,15,1,1,393074.46,389800.14
1,4,15,1,2,395797.24,407408.38
1,4,15,1,3,417342.36,423053.58
1,4,15,1,4,421467.33,428581.79
1,4,15,1,5,417502.26,411656.73
1,4,15,1,6,440506.31,435885.92
1,4,15,1,7,404347.54,395063.55
1,4,15,1,8,365994.33,375301.81
1,4,15,1,9,382935.25,384743.54
1,4,15,1,10,363788.53,374345.06
1,4,15,1,11,378593.89,385102.12
1,4,15,1,12,399369.08,399249.31
1,4,15,1,13,413401.55,425485.33
1,4,15,1,14,414736.27,422381.37
1,4,15,1,15,439679.65,435757.83
1,4,15,1,16,459027.25,457791.21
1,4,15,1,17,414755.65,421842.61
1,4,15,1,18,412893.78,410676.13
1,4,15,1,19,423977.33,416235.35
1,4,15,1,20,394914.68,406960.72
1,4,15,1,21,408819.28,401472.34
1,4,15,1,22,397391.91,392718.56
1,4,15,1,23,364216.69,367747.06
1,4,15,1,24,374477.92,382393.46
1,4,15,1,25,432213.54,420686.72
1,4,15,1,26,444173.15,448569.13
1,4,15,1,27,452339.2,463652.32
1,4,15,1,28,424485.75,435013.07
1,4,15,1,29,446447.38,437350.49
1,4,15,1,30,435166.62,432485.21
1,4,15,1,31,426858.03,419145.75
1,4,15,1,32,417772.14,412085.36
1,4,15,1,33,376154.14,375328.42
1,4,15,1,34,403893.38,392739.58
1,4,15,1,35,382814.72,385629.82
1,4,15,1,36,391567.83,390357.72
1,4,15,1,37,445892.1,437234.85
1,4,15,1,38,440457.86,437352.66
1,4,15,1,39,458996.08,449247.41
1,4,15,1,40,472748.46,470583.77
1,4,15,1,41,448224.99,442778.81
1,4,15,1,42,443759.51,456214.16
1,4,15,1,43,412517.2,419352.65
1,4,15,1,44,404688.51,409852.65
1,4,15,1,45,371609.06,381215.7
1,4,15,1,46,382444.06,388662.66
1,4,15,1,47,399219.73,408994.7
1,4,15,1,48,400812.31,406214.97
1,4,15,1,49,440350.35,436812.17
1,4,15,1,50,428445.78,431944.53
1,4,15,1,51,468775.77,472460.97
1,4,15,1,52,454354.02,462399.78
1,4,15,1,53,443212.91,449505.99
1,4,15,1,54,475765.07,463618.27
1,4,15,1,55,433400.72,429577.48
1,4,15,1,56,415478.99,412795.82
1,4,15,1,57,394824.52,402758.87
1,4,15,1,58,420107.58,414429.89
1,4,15,1,59,409060.58,417493.96
1,4,15,1,60,410118.41,413092.68
1,4,15,2,61,436491.61,424025.27
1,4,15,3,61,433899.25,421506.95
1,4,15,2,62,427918.11,424353.54
1,4,15,3,62,457937.82,454123.19
1,4,15,2,63,451271.72,449742.6
1,4,15,3,63,421691.69,420262.8
1,4,15,2,64,438894.88,434076.63
1,4,15,3,64,469574.69,464419.63
1,4,15,2,65,439846.45,430968.5
1,4,15,3,65,429478.07,420809.4
1,4,15,2,66,454982.45,447553.07
1,4,15,3,66,458148.96,450667.87
1,4,15,2,67,438061.51,445320.23
1,4,15,3,67,455778.9,463331.2
1,4,15,2,68,418603.33,430706.17
1,4,15,3,68,438387.43,451062.28
1,4,15,2,69,444009.14,448992.96
1,4,15,3,69,448321.91,453354.14
1,4,15,2,70,438535.76,444717.33
1,4,15,3,70,430363.68,436430.06
1,4,15,2,71,434791.66,442445.98
1,4,15,3,71,448251.79,456143.06
1,4,15,2,72,459270.0,447369.96
1,4,15,3,72,450232.57,438566.7
1,4,15,2,73,463559.49,453314.58
1,4,15,3,73,479758.42,469155.51
1,4,15,2,74,429640.19,434462.73
1,4,15,3,74,434200.89,439074.62
1,4,15,2,75,453480.03,449301.53
1,4,15,3,75,475927.08,471541.74
1,4,15,2,76,451961.9,454827.31
1,4,15,3,76,446184.34,449013.12
1,4,15,2,77,453346.3,442332.23
1,4,15,3,77,466074.22,454750.92
1,4,15,2,78,457829.64,458977.08
1,4,15,3,78,459820.44,460972.87
1,4,15,2,79,450950.85,457400.19
1,4,15,3,79,466904.06,473581.56
1,4,15,2,80,453567.77,460568.41
1,4,15,3,80,443577.47,450423.91
1,4,15,2,81,447196.29,445547.76
1,4,15,3,81,447802.38,446151.62
1,4,15,2,82,435754.1,442030.94
1,4,15,3,82,442287.15,448658.1
1,4,15,2,83,464041.97,461687.36
1,4,15,3,83,472237.55,469841.36
1,4,15,2,84,456829.36,446165.99
1,4,15,3,84,494939.56,483386.62
1,5,1,1,1,3098938.41,3073124.17
1,5,1,1,2,3258398.21,3353986.83
1,5,1,1,3,3396641.74,3443123.91
1,5,1,1,4,3505581.36,3564756.31
1,5,1,1,5,3376183.51,3328912.95
1,5,1,1,6,3232126.21,3198225.02
1,5,1,1,7,3406486.19,3328271.8
1,5,1,1,8,3058679.61,3136463.92
1,5,1,1,9,2925533.93,2939348.87
1,5,1,1,10,2982418.19,3068962.94
1,5,1,1,11,3042587.56,3094891.22
1,5,1,1,12,3279382.76,3278399.24
1,5,1,1,13,3045176.54,3134187.46
1,5,1,1,14,3188431.48,3247205.91
1,5,1,1,15,3484104.86,3453027.61
1,5,1,1,16,3592297.38,3582624.29
1,5,1,1,17,3398610.13,3456682.39
1,5,1,1,18,3279759.34,3262143.76
1,5,1,1,19,3401850.06,3339731.06
1,5,1,1,20,2954266.01,3044379.65
1,5,1,1,21,3064083.6,3009018.56
1,5,1,1,22,3149163.41,3112129.07
1,5,1,1,23,3036150.6,3065580.17
1,5,1,1,24,3266140.42,3335178.62
1,5,1,1,25,3513965.38,3420250.52
1,5,1,1,26,3590147.46,3625679.12
1,5,1,1,27,3495046.75,3582458.74
1,5,1,1,28,3651382.75,3741937.64
1,5,1,1,29,3690177.13,3614985.43
1,5,1,1,30,3509839.41,3488212.49
1,5,1,1,31,3441901.6,3379714.85
1,5,1,1,32,3214013.38,3170263.74
1,5,1,1,33,3064134.5,3057408.2
1,5,1,1,34,3271610.31,3181262.46
1,5,1,1,35,3177641.16,3201008.52
1,5,1,1,36,3302906.45,3292699.08
1,5,1,1,37,3517225.62,3448936.67
1,5,1,1,38,3548552.85,3523535.75
1,5,1,1,39,3605982.93,3529395.06
1,5,1,1,40,3615763.44,3599207.09
1,5,1,1,41,3705986.16,3660956.4
1,5,1,1,42,3551120.4,3650786.88
1,5,1,1,43,3303410.24,3358148.05
1,5,1,1,44,3102587.57,3142179.03
1,5,1,1,45,3163881.21,3245672.15
1,5,1,1,46,3197564.21,3249557.12
1,5,1,1,47,2981108.07,3054101.09
